Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,EngagementScore,Engagement_Category
449953,Zara Lal,Finance,Auditor,77,84.43,84.91,4.3,99.78,48,3.4,11,No,86.16,HIGH
377991,Anay Basak,Finance,Accountant,91,79.15,77.33,5.0,90.08,44,4.1,7,Yes,86.8,HIGH
340028,Badal Bail,HR,HR Manager,98,69.35,87.25,4.6,97.82,53,4.3,12,Yes,89.33,HIGH
421664,Romil Chawla,Marketing,Content Strategist,62,67.58,99.07,4.1,86.15,51,4.1,29,No,85.22,HIGH
583390,Yuvaan Shan,Finance,Auditor,60,94.22,93.15,4.9,73.45,37,4.0,23,No,85.69,HIGH
925356,Eva Sawhney,HR,HR Manager,70,81.02,86.16,3.8,99.98,48,4.9,13,No,90.13,HIGH
660349,Ira Swaminathan,IT,Cybersecurity Specialist,93,70.5,89.18,3.6,97.98,38,4.6,24,Yes,87.08,HIGH
691593,Ranbir Borde,HR,HR Manager,50,93.72,80.68,3.4,82.98,42,4.4,8,No,81.6,HIGH
948647,Mannat Sani,Finance,Auditor,74,67.01,86.59,3.2,95.74,39,3.7,22,No,80.34,HIGH
244588,Kimaya Datta,IT,Data Analyst,66,70.38,89.16,4.7,71.92,47,3.8,5,No,80.45,HIGH
748570,Divit Devan,Sales,Account Manager,60,84.92,95.75,4.6,74.99,40,3.7,2,No,83.34,HIGH
353447,Tarini Bala,Finance,Accountant,52,68.51,81.96,3.5,93.99,52,4.1,14,No,81.84,HIGH
961445,Bhamini Khurana,Finance,Accountant,85,92.71,87.98,3.5,75.6,48,3.4,24,No,77.15,HIGH
207255,Jayan Rama,Marketing,SEO Specialist,60,66.33,86.69,4.3,81.41,46,4.4,4,No,83.19,HIGH
667411,Anahi Hegde,Sales,Business Development,97,87.15,97.19,3.1,88.91,49,3.1,3,No,79.63,HIGH
111590,Saanvi Chowdhury,IT,Cybersecurity Specialist,86,74.67,81.41,4.8,74.64,50,4.4,22,Yes,82.94,HIGH
561624,Anay Kapoor,Finance,Auditor,84,67.49,94.74,3.0,95.68,35,3.9,17,No,82.0,HIGH
468320,Mishti Tiwari,IT,Data Analyst,53,79.26,98.44,3.4,77.59,43,4.8,29,No,83.69,HIGH
494632,Mishti Vaidya,Finance,Financial Analyst,87,93.75,85.09,3.2,78.32,51,4.5,17,Yes,80.69,HIGH
661554,Purab Kannan,Finance,Financial Analyst,67,87.04,96.52,4.8,97.09,37,3.6,12,No,90.74,HIGH
628509,Advik Divan,HR,Recruitment Specialist,86,83.48,87.61,4.6,88.26,47,3.3,6,No,83.95,HIGH
791456,Zaina Singhal,Sales,Account Manager,69,74.62,86.39,4.7,71.24,46,3.3,27,No,78.11,HIGH
322870,Shanaya Agate,Finance,Accountant,62,62.07,87.49,4.1,71.65,44,3.4,20,No,75.2,HIGH
953553,Yuvraj  Srivastava,Marketing,Content Strategist,55,60.04,85.41,3.6,84.5,37,4.6,1,No,81.24,HIGH
312682,Riaan Sehgal,HR,Employee Relations,57,85.65,93.57,4.0,88.63,40,4.2,5,No,86.67,HIGH
717604,Shaan Bera,HR,Recruitment Specialist,94,88.95,90.04,3.2,90.82,49,3.0,8,No,78.95,HIGH
188376,Azad Sani,Finance,Accountant,88,76.28,94.44,3.3,87.49,41,4.1,16,Yes,82.36,HIGH
439460,Nayantara Chauhan,IT,Software Engineer,53,75.85,86.86,3.5,75.37,45,4.6,28,No,79.97,HIGH
876583,Nayantara Chaudry,Sales,Business Development,59,92.74,97.0,4.0,81.73,39,4.0,18,No,85.19,HIGH
422978,Kaira Bhatia,IT,Software Engineer,95,63.3,93.66,4.8,70.13,49,3.4,5,No,78.9,HIGH
984713,Zeeshan Grewal,Marketing,SEO Specialist,52,63.65,87.71,3.2,99.48,54,4.5,5,No,84.55,HIGH
353323,Bhavin Bandi,HR,HR Manager,98,91.42,92.61,3.2,91.58,43,3.1,2,No,80.34,HIGH
246390,Ojas Bir,Sales,Sales Executive,55,78.44,81.62,3.6,78.05,41,4.2,2,No,78.78,HIGH
231085,Pihu Lal,HR,Recruitment Specialist,71,91.91,92.87,4.8,72.35,47,3.6,24,No,83.07,HIGH
296819,Siya Dua,HR,Recruitment Specialist,86,73.38,92.04,3.9,76.39,36,4.3,10,Yes,81.46,HIGH
446189,Shalv Hari,Finance,Accountant,54,94.84,91.16,3.4,83.55,44,3.7,9,No,81.18,HIGH
421809,Parinaaz Suresh,Finance,Auditor,80,67.41,81.13,4.3,94.39,48,3.4,28,No,82.08,HIGH
673079,Vaibhav Bava,Sales,Account Manager,88,60.17,88.86,4.8,87.77,40,3.1,3,No,81.72,HIGH
489890,Taran Chandra,Finance,Auditor,85,82.12,88.29,4.1,96.26,37,3.5,14,No,85.15,HIGH
823013,Ishita Setty,Finance,Accountant,66,93.95,87.18,3.2,84.22,39,3.7,1,No,79.7,HIGH
559358,Miraya Verma,Sales,Sales Executive,60,91.87,92.3,4.8,98.71,50,4.4,24,No,94.06,HIGH
275810,Zeeshan Vohra,HR,Employee Relations,75,87.99,98.81,3.3,70.14,51,3.0,28,No,74.8,MEDIUM
323997,Hansh Buch,IT,Software Engineer,57,92.82,96.33,4.5,70.91,43,4.8,5,No,87.02,HIGH
691011,Shanaya Virk,Marketing,Content Strategist,77,79.84,99.2,3.8,91.64,54,4.1,16,No,86.92,HIGH
606387,Anya Seshadri,Marketing,SEO Specialist,63,73.29,97.31,3.1,70.12,44,5.0,9,No,80.23,HIGH
821773,Romil Salvi,HR,Employee Relations,54,87.82,76.88,3.0,86.74,47,4.3,9,No,79.38,HIGH
913327,Piya Ram,Finance,Auditor,84,68.46,94.63,3.7,95.43,42,4.0,11,No,85.2,HIGH
305015,Devansh Kala,HR,Employee Relations,82,69.76,97.15,3.7,99.86,51,4.3,16,No,88.36,HIGH
276470,Tushar Kakar,Finance,Financial Analyst,66,72.53,80.41,3.0,84.36,41,3.8,28,No,75.84,HIGH
970750,Piya Tank,Finance,Accountant,51,94.95,91.14,4.6,96.4,38,4.9,18,No,94.64,HIGH
275281,Mannat Dugar,HR,HR Manager,90,64.72,80.61,3.3,85.44,43,3.9,2,No,77.03,HIGH
607031,Prisha Ramachandran,HR,Recruitment Specialist,50,61.07,93.73,3.2,71.35,40,4.3,23,No,76.26,HIGH
327641,Akarsh Kara,HR,HR Manager,90,85.82,93.94,3.2,84.11,44,4.8,29,Yes,84.6,HIGH
873000,Veer Joshi,Sales,Account Manager,91,94.11,92.96,3.2,87.76,47,4.7,1,Yes,85.93,HIGH
783454,Divij Chawla,Sales,Sales Executive,94,64.36,87.57,4.6,81.11,47,4.0,2,No,82.68,HIGH
768714,Drishya Deo,Finance,Accountant,53,92.64,81.34,4.9,97.8,51,3.1,4,No,86.87,HIGH
283077,Alisha Varghese,Sales,Sales Executive,60,93.62,93.98,3.1,71.64,52,3.7,27,No,76.85,HIGH
470019,Hansh Khanna,HR,Recruitment Specialist,54,78.54,76.36,3.3,90.71,39,3.2,30,No,76.34,HIGH
104228,Rasha Ahuja,Finance,Auditor,83,68.52,76.73,3.8,93.33,47,4.5,9,No,83.4,HIGH
109057,Nishith Garg,Sales,Sales Executive,62,91.18,88.57,4.6,74.44,44,4.6,25,No,85.96,HIGH
215316,Biju Kalita,Marketing,Content Strategist,71,64.67,80.23,4.4,91.24,43,4.0,20,No,83.48,HIGH
198933,Jayan Rege,Marketing,SEO Specialist,62,94.61,80.15,4.9,75.96,54,3.9,15,No,83.48,HIGH
272238,Saksham Bal,HR,Recruitment Specialist,95,93.07,97.24,4.3,90.25,47,3.1,5,No,85.43,HIGH
922221,Ahana  Bhatti,IT,Data Analyst,66,76.77,91.46,4.1,81.13,35,3.1,17,No,79.11,HIGH
312405,Indrans Aurora,Sales,Account Manager,57,74.95,88.91,4.9,71.7,52,4.7,23,No,85.19,HIGH
452560,Mamooty Raj,Sales,Account Manager,80,74.23,97.89,3.0,98.11,36,3.5,0,No,82.43,HIGH
723752,Yuvraj  Dara,Sales,Business Development,62,68.43,79.91,4.7,83.45,55,3.1,8,No,79.06,HIGH
909793,Taran Sawhney,HR,HR Manager,56,82.05,79.06,4.2,96.45,42,4.4,8,No,87.35,HIGH
677659,Hrishita Agate,Sales,Business Development,65,87.51,99.62,3.1,73.03,36,3.4,26,No,76.58,HIGH
471658,Seher Bhatnagar,Sales,Sales Executive,51,83.7,98.28,4.1,80.56,48,3.5,24,No,82.59,HIGH
805154,Dhanush Sehgal,HR,HR Manager,51,80.02,76.12,3.1,74.34,42,3.4,13,No,71.53,MEDIUM
668316,Neysa Tiwari,Marketing,SEO Specialist,90,68.05,83.57,3.2,80.21,44,3.8,4,No,75.58,HIGH
286143,Pihu Korpal,Sales,Sales Executive,72,69.12,99.37,3.6,71.84,38,3.8,6,No,77.94,HIGH
871816,Ishaan Saraf,Finance,Auditor,98,94.22,90.8,4.9,77.0,39,3.7,21,No,85.08,HIGH
773337,Yashvi Khatri,Marketing,Content Strategist,53,86.74,81.96,4.6,79.01,49,4.3,2,No,84.37,HIGH
557620,Mamooty Bora,Marketing,Content Strategist,98,81.35,88.36,3.2,77.18,55,4.1,16,Yes,78.16,HIGH
248692,Inaaya  Luthra,HR,Employee Relations,77,61.7,80.54,4.8,90.62,47,3.3,5,No,81.86,HIGH
966283,Aayush Bajaj,Finance,Auditor,51,72.53,91.71,4.0,91.79,54,4.3,0,No,86.33,HIGH
709404,Emir Grewal,HR,HR Manager,84,82.02,95.42,3.1,85.13,37,3.8,10,No,80.42,HIGH
908523,Pranay Boase,Finance,Accountant,98,90.8,90.24,4.8,90.32,51,3.7,4,No,88.22,HIGH
762849,Divij Hora,HR,Recruitment Specialist,61,75.74,76.07,3.6,81.17,41,3.1,14,No,73.94,MEDIUM
869639,Kismat Dutt,HR,HR Manager,86,71.88,80.1,3.4,72.98,48,3.1,17,No,71.1,MEDIUM
529876,Kabir Sinha,IT,Software Engineer,68,70.6,98.71,4.3,80.2,36,4.0,27,No,84.06,HIGH
919314,Jhanvi Kata,Finance,Accountant,87,88.53,96.58,4.8,85.6,37,4.2,12,Yes,89.85,HIGH
816428,Neelofar Grover,HR,HR Manager,62,61.07,94.04,3.3,97.11,41,4.2,1,No,84.05,HIGH
235934,Ivan Sami,HR,Recruitment Specialist,85,91.77,98.5,3.2,89.68,53,3.4,4,No,82.18,HIGH
360984,Taimur Tripathi,Marketing,Marketing Executive,78,91.75,95.04,4.9,88.17,37,3.2,5,No,87.03,HIGH
334951,Ira Chander,HR,Employee Relations,78,94.64,75.23,4.2,86.15,40,4.5,18,No,85.16,HIGH
919704,Hazel Gulati,Sales,Sales Executive,84,80.01,87.86,3.2,84.84,35,4.2,18,No,80.62,HIGH
929712,Ivan Bhakta,HR,HR Manager,96,67.45,93.32,4.4,97.62,35,3.3,3,No,85.5,HIGH
981654,Siya Dewan,Finance,Financial Analyst,82,61.53,93.4,3.2,93.46,39,3.1,18,No,78.07,HIGH
398951,Umang Sarraf,Sales,Sales Executive,54,70.46,78.49,3.2,87.65,37,4.2,26,No,78.64,HIGH
209017,Shlok Mani,Sales,Account Manager,82,68.5,94.46,3.0,85.75,36,4.3,18,No,80.67,HIGH
344490,Jayesh Ganesh,Sales,Sales Executive,60,78.76,90.27,4.9,96.56,48,4.3,11,No,91.7,HIGH
965837,Reyansh Khosla,Sales,Sales Executive,96,73.13,94.2,4.7,95.65,47,3.3,24,No,86.85,HIGH
634392,Samiha Chad,IT,Software Engineer,84,62.23,83.73,3.9,80.67,46,3.2,24,No,75.57,HIGH
948126,Adah Seth,Finance,Auditor,94,75.82,76.75,4.2,77.62,45,3.6,25,No,77.42,HIGH
727634,Siya Krish,IT,Cybersecurity Specialist,76,64.68,81.24,4.6,83.35,44,3.9,1,No,81.72,HIGH
116608,Diya Khatri,Marketing,Content Strategist,63,86.6,84.14,4.2,73.4,46,4.5,16,No,82.31,HIGH
966468,Hunar Bera,Sales,Account Manager,70,77.47,86.75,4.9,98.74,43,3.7,30,No,89.12,HIGH
738068,Pihu Andra,Sales,Business Development,72,78.24,76.83,4.7,87.69,49,4.6,9,No,86.7,HIGH
777491,Neysa Ravel,HR,HR Manager,61,94.97,81.64,4.5,72.46,43,3.2,18,No,78.36,HIGH
574506,Charvi Zacharia,Sales,Sales Executive,94,66.46,82.94,3.6,73.18,55,3.3,26,No,72.79,MEDIUM
543006,Elakshi Bava,IT,Cybersecurity Specialist,94,82.58,90.99,3.5,89.04,53,4.3,24,Yes,84.37,HIGH
110506,Rasha Handa,Finance,Accountant,54,94.2,79.05,3.3,91.99,45,5.0,7,No,86.03,HIGH
426947,Manjari Mane,Sales,Sales Executive,87,67.3,80.34,4.0,91.71,51,3.2,28,No,79.11,HIGH
372013,Anahita Dave,IT,Cybersecurity Specialist,97,75.97,99.83,3.8,92.49,36,4.5,18,Yes,88.51,HIGH
143610,Ranbir Arora,HR,HR Manager,96,87.4,91.54,4.1,91.52,51,3.5,9,No,84.9,HIGH
620510,Pihu Dubey,IT,Software Engineer,69,91.23,84.8,4.0,87.55,44,4.8,16,No,87.55,HIGH
461477,Miraya Reddy,Marketing,Marketing Executive,66,72.03,80.39,3.2,87.61,48,4.1,11,No,78.76,HIGH
832202,Vritika Varty,Marketing,Content Strategist,76,71.73,95.51,4.4,93.52,39,4.5,29,No,89.93,HIGH
310329,Myra Kashyap,Marketing,SEO Specialist,59,90.78,93.22,3.5,86.95,54,4.8,1,No,87.01,HIGH
401619,Abram Sarraf,Finance,Accountant,60,93.16,80.04,4.4,88.62,37,4.3,23,No,86.71,HIGH
773373,Chirag Rama,HR,Recruitment Specialist,88,84.68,87.0,4.5,98.13,46,5.0,29,Yes,93.31,HIGH
934765,Devansh Soni,IT,Software Engineer,69,83.66,85.92,3.2,79.01,36,3.4,30,No,75.65,HIGH
889121,Shlok Jhaveri,Marketing,SEO Specialist,94,70.94,92.85,3.3,80.37,41,4.3,13,Yes,80.17,HIGH
692855,Taimur Sood,HR,HR Manager,80,81.84,78.52,3.7,98.64,42,3.7,10,No,83.08,HIGH
446238,Ishaan Kuruvilla,HR,HR Manager,84,94.75,96.33,4.6,83.44,40,5.0,1,No,92.17,HIGH
553383,Kimaya Konda,Marketing,Marketing Executive,76,65.61,80.42,3.7,82.49,53,4.6,13,No,80.59,HIGH
899833,Elakshi Bal,IT,Data Analyst,78,86.3,87.67,4.7,74.02,52,3.8,13,No,82.37,HIGH
996332,Kiara Bhakta,Marketing,Marketing Executive,52,67.15,90.89,3.1,73.87,44,3.2,6,No,72.25,MEDIUM
482918,Jayesh Borah,HR,HR Manager,51,61.28,87.86,3.9,74.84,40,4.4,28,No,79.35,HIGH
654461,Hiran Chad,HR,Employee Relations,75,72.74,95.54,3.2,97.52,54,4.0,30,No,84.44,HIGH
337492,Mannat Bhasin,Sales,Account Manager,72,82.5,95.09,4.4,83.51,40,4.9,29,No,89.52,HIGH
879309,Vanya Shetty,Marketing,Marketing Executive,72,94.57,83.48,5.0,88.4,50,3.8,9,No,87.87,HIGH
496467,Biju Mann,IT,Software Engineer,60,76.13,97.81,3.1,99.14,55,3.3,24,No,82.52,HIGH
120772,Sumer Subramaniam,Marketing,SEO Specialist,50,76.09,82.75,4.0,86.52,52,4.6,8,No,84.52,HIGH
623296,Onkar Buch,Sales,Business Development,74,85.39,94.14,3.6,80.51,42,5.0,22,No,85.92,HIGH
465476,Onkar Garde,IT,Cybersecurity Specialist,84,72.48,93.34,4.6,97.08,54,4.7,27,No,92.24,HIGH
493072,Prisha Zachariah,IT,Data Analyst,58,89.56,88.98,3.2,97.88,36,4.8,21,No,88.12,HIGH
363871,Nayantara Dash,Finance,Financial Analyst,63,74.71,87.98,4.0,80.94,50,3.8,14,No,80.55,HIGH
505152,Priyansh Ravel,HR,HR Manager,52,93.21,77.55,4.5,86.92,53,4.1,23,No,85.31,HIGH
934804,Jivin Shere,HR,Employee Relations,52,73.85,83.91,4.3,91.01,44,3.9,12,No,84.27,HIGH
141745,Oorja Dhingra,Sales,Sales Executive,97,87.17,76.5,4.1,95.22,35,3.8,0,No,84.18,HIGH
642899,Samiha Ramakrishnan,HR,Employee Relations,50,81.07,96.6,3.0,72.11,37,4.8,16,No,80.26,HIGH
563624,Mahika Kapadia,IT,Data Analyst,65,87.85,91.27,3.0,93.68,35,5.0,26,No,87.14,HIGH
414030,Kartik Dugal,Sales,Business Development,60,67.06,91.46,4.7,95.79,46,4.6,2,No,90.94,HIGH
684976,Navya Doctor,Marketing,Marketing Executive,85,84.49,78.49,3.5,76.12,52,4.7,25,No,79.78,HIGH
818902,Ryan Sarin,HR,Recruitment Specialist,69,90.64,90.12,4.8,84.67,39,4.0,18,No,87.69,HIGH
122843,Mishti Cheema,HR,Recruitment Specialist,64,90.83,86.07,4.5,80.26,41,3.5,14,No,82.38,HIGH
282449,Indrans Shroff,Sales,Account Manager,90,71.4,92.48,3.1,92.62,38,4.8,30,Yes,85.02,HIGH
562245,Dhanuk Mann,HR,Employee Relations,56,71.25,92.42,3.7,97.08,49,3.9,3,No,85.13,HIGH
472554,Kiara Bhatnagar,IT,Data Analyst,69,80.88,77.86,3.8,83.04,54,3.1,21,No,76.17,HIGH
430701,Ishita Apte,Sales,Business Development,71,84.77,86.57,4.5,85.51,44,4.9,7,No,89.04,HIGH
399176,Dhanuk Dora,Finance,Auditor,56,92.96,75.37,3.3,87.94,41,3.6,10,No,78.35,HIGH
958515,Kanav Lalla,Marketing,Content Strategist,71,63.12,80.22,4.9,72.36,39,3.4,15,No,77.26,HIGH
822018,Arnav Dugar,Sales,Business Development,70,64.72,78.56,4.1,77.0,46,3.8,30,No,76.88,HIGH
885176,Raghav Goel,Sales,Business Development,80,84.3,92.18,3.8,90.27,37,3.3,1,No,82.35,HIGH
173624,Anvi Chhabra,Marketing,SEO Specialist,88,82.02,86.89,5.0,75.05,43,4.3,8,Yes,85.3,HIGH
560327,Inaaya  Kar,Finance,Financial Analyst,71,76.71,90.14,4.1,70.36,53,3.2,27,No,76.01,HIGH
104550,Samarth Kaul,Marketing,SEO Specialist,62,71.81,96.76,3.9,91.44,55,3.5,29,No,83.57,HIGH
363739,Eshani Sangha,Marketing,SEO Specialist,66,82.01,97.9,3.5,96.46,37,3.2,16,No,83.52,HIGH
934744,Kanav Lala,Sales,Account Manager,74,74.45,96.25,4.3,76.97,44,5.0,4,No,86.99,HIGH
957033,Zara Barad,HR,Recruitment Specialist,71,73.34,85.08,4.5,99.76,48,3.2,4,No,85.08,HIGH
429345,Sara Banerjee,Marketing,Marketing Executive,86,72.62,92.03,4.4,91.17,45,4.3,2,Yes,87.82,HIGH
604066,Ela Sagar,Marketing,Content Strategist,68,70.91,92.0,3.8,87.17,41,4.4,4,No,84.44,HIGH
357988,Miraya Sodhi,Marketing,Marketing Executive,67,73.45,93.11,3.9,84.81,38,3.1,0,No,79.41,HIGH
159745,Veer Rana,HR,HR Manager,83,75.01,77.21,3.5,97.16,45,3.6,30,No,80.49,HIGH
947156,Reyansh Ahuja,Marketing,Content Strategist,87,94.14,90.17,3.5,94.6,52,3.3,16,No,83.03,HIGH
779889,Nayantara Jain,IT,Data Analyst,70,73.69,96.31,3.2,85.89,51,4.5,22,No,83.2,HIGH
140005,Mishti Dubey,HR,Recruitment Specialist,58,69.39,99.7,4.0,98.89,55,3.8,3,No,87.75,HIGH
549263,Prerak Tara,HR,Recruitment Specialist,63,77.19,93.93,4.6,78.64,54,3.1,20,No,80.9,HIGH
457901,Indrans Mahal,HR,HR Manager,85,90.38,95.15,3.7,88.12,46,3.8,1,No,84.5,HIGH
999149,Heer Shetty,Marketing,Marketing Executive,55,60.39,80.35,3.9,85.58,38,3.0,15,No,75.38,HIGH
327633,Sahil Saini,HR,HR Manager,82,61.89,82.87,4.7,84.84,46,4.3,10,No,84.22,HIGH
390943,Hansh Soman,Sales,Business Development,88,87.93,78.49,4.0,93.17,45,4.8,30,Yes,87.64,HIGH
441111,Taimur Sagar,Sales,Business Development,77,94.87,75.66,4.7,89.44,53,3.4,11,No,83.85,HIGH
567830,Oorja Roy,HR,Employee Relations,85,78.2,93.07,4.0,82.87,37,4.4,20,No,84.9,HIGH
565667,Dharmajan Chada,Finance,Auditor,82,62.79,82.25,4.7,96.93,36,3.8,9,No,85.81,HIGH
156208,Yasmin Sami,Finance,Auditor,95,73.27,79.31,4.1,89.59,44,3.4,2,No,80.07,HIGH
162214,Neysa Krish,HR,Employee Relations,51,75.59,82.59,4.9,89.44,42,4.7,4,No,89.31,HIGH
539255,Nishith Kala,IT,Software Engineer,70,68.78,85.51,3.4,94.39,51,5.0,28,No,85.9,HIGH
706041,Fateh Shankar,HR,Employee Relations,82,79.15,96.56,4.4,94.01,37,3.7,6,No,87.83,HIGH
165289,Prerak Vora,IT,Software Engineer,72,65.41,91.2,3.2,92.48,42,4.0,7,No,81.32,HIGH
824223,Kanav Bora,HR,HR Manager,82,65.04,87.7,4.8,71.87,42,3.2,10,No,77.6,HIGH
396816,Rati Sachdev,Finance,Accountant,86,81.14,75.02,3.3,78.69,49,4.6,22,Yes,78.32,HIGH
177295,Aaryahi Sant,HR,HR Manager,55,78.2,97.89,3.2,95.77,42,3.8,15,No,84.13,HIGH
352571,Sara Johal,HR,Employee Relations,72,78.95,96.25,3.7,75.59,46,4.3,8,No,81.82,HIGH
467576,Sumer Shenoy,Marketing,Marketing Executive,82,94.96,89.05,3.0,89.31,37,4.2,3,No,82.9,HIGH
511363,Faiyaz Kota,IT,Cybersecurity Specialist,97,61.06,89.06,3.4,76.2,45,4.6,7,Yes,78.78,HIGH
859394,Darshit Bajwa,IT,Cybersecurity Specialist,92,66.4,80.77,3.4,98.43,38,3.5,25,No,79.92,HIGH
544360,Nakul Bandi,HR,Recruitment Specialist,71,91.8,87.73,3.6,95.08,45,3.8,10,No,84.85,HIGH
302988,Piya Acharya,Sales,Account Manager,92,90.44,83.08,4.7,83.74,50,4.0,5,No,85.58,HIGH
418965,Hridaan Goel,Finance,Financial Analyst,66,82.16,84.76,4.3,77.17,49,4.3,24,No,82.72,HIGH
614942,Sahil Varkey,Marketing,Content Strategist,70,65.59,78.5,4.9,76.63,55,4.7,9,No,83.65,HIGH
846672,Dishani Master,IT,Cybersecurity Specialist,72,67.23,79.07,4.8,91.81,44,4.8,25,No,88.48,HIGH
315653,Biju Bajwa,Marketing,Marketing Executive,85,84.74,81.74,3.9,96.61,44,4.8,2,No,88.6,HIGH
348440,Aarush Gaba,IT,Data Analyst,90,94.38,88.11,5.0,71.22,43,3.9,16,No,84.03,HIGH
739134,Neysa Saran,Sales,Business Development,76,86.91,89.09,4.4,85.06,47,3.7,7,No,84.43,HIGH
916644,Vedika Magar,Finance,Auditor,96,92.01,93.45,3.2,83.94,35,4.1,22,Yes,82.27,HIGH
239365,Siya Kamdar,Sales,Business Development,82,82.92,79.98,3.1,72.0,46,3.5,2,No,72.29,MEDIUM
398715,Priyansh Gour,Sales,Business Development,77,73.88,88.92,3.5,80.07,53,3.2,11,No,75.99,HIGH
645694,Vardaniya Anand,HR,Employee Relations,91,68.28,91.04,4.6,90.34,37,4.1,17,Yes,86.94,HIGH
746195,Tanya Mall,Finance,Auditor,50,65.01,95.72,3.7,85.45,41,4.0,11,No,82.08,HIGH
405980,Yuvraj  Magar,Marketing,Content Strategist,91,81.75,89.88,3.5,86.72,47,3.2,23,No,78.97,HIGH
914782,Raghav Verma,Sales,Sales Executive,75,90.27,75.06,3.8,86.41,50,3.4,28,No,78.76,HIGH
731859,Lavanya Sachdeva,Finance,Financial Analyst,52,65.68,80.59,3.1,98.15,54,4.3,1,No,81.73,HIGH
446248,Jayesh Gola,HR,Recruitment Specialist,93,84.95,88.96,3.1,84.33,36,3.9,8,No,79.59,HIGH
259747,Riaan Baria,Marketing,SEO Specialist,80,70.63,81.23,4.5,80.16,48,4.0,25,No,81.36,HIGH
743103,Hunar Kurian,IT,Software Engineer,91,70.03,77.74,3.5,90.92,40,3.5,5,No,77.83,HIGH
644265,Vritika Sen,IT,Data Analyst,61,94.59,83.2,4.2,78.45,52,4.4,25,No,84.03,HIGH
400105,Dishani Master,HR,Employee Relations,62,81.98,91.77,3.4,84.01,46,4.5,6,No,83.36,HIGH
308251,Zoya Bala,Marketing,Marketing Executive,64,88.02,79.02,4.3,98.94,39,3.1,25,No,83.89,HIGH
750687,Pari Kaur,IT,Data Analyst,91,75.04,94.05,4.9,95.55,45,3.7,24,No,89.38,HIGH
503002,Kanav Ramaswamy,IT,Data Analyst,63,73.42,94.37,4.3,91.67,41,4.6,13,No,89.32,HIGH
751290,Shalv Bansal,Finance,Auditor,82,86.37,87.19,3.0,76.76,55,3.2,17,No,73.9,MEDIUM
411962,Saksham Bains,HR,Recruitment Specialist,57,90.95,85.74,4.4,73.46,41,3.8,25,No,81.08,HIGH
709673,Romil Banerjee,Finance,Auditor,53,83.22,99.94,4.3,99.49,47,3.9,19,No,90.96,HIGH
217760,Indranil Tiwari,Marketing,SEO Specialist,97,68.02,83.14,4.1,96.99,45,3.9,22,No,84.53,HIGH
211295,Zaina Barman,Marketing,Content Strategist,89,72.91,97.32,3.4,96.3,53,3.8,28,No,84.44,HIGH
471878,Advik Walla,Marketing,SEO Specialist,54,67.48,91.74,4.6,81.53,44,4.9,10,No,87.56,HIGH
271641,Riya Chandran,Sales,Business Development,52,74.48,80.85,3.6,81.0,38,3.6,26,No,76.72,HIGH
124593,Vidur Sankar,Finance,Auditor,66,81.24,97.6,4.1,74.9,41,3.4,16,No,80.11,HIGH
694265,Shlok Chander,Sales,Account Manager,52,62.94,83.09,3.3,78.55,35,3.8,9,No,74.88,MEDIUM
625664,Divij Karan,Finance,Financial Analyst,90,94.91,96.75,4.4,97.81,35,4.9,14,Yes,95.38,HIGH
427889,Mahika Rastogi,Sales,Sales Executive,55,87.73,75.87,3.8,84.26,45,3.6,30,No,78.82,HIGH
833732,Hrishita Bali,IT,Software Engineer,79,76.94,82.78,3.6,76.47,47,3.1,14,No,73.99,MEDIUM
651403,Vanya Brar,Marketing,Marketing Executive,90,90.4,87.75,3.2,96.58,47,4.2,14,Yes,85.16,HIGH
322718,Vedika Kala,HR,Employee Relations,83,74.52,92.64,3.7,93.81,46,3.4,10,No,82.52,HIGH
780208,Yasmin Tripathi,HR,Employee Relations,50,65.77,89.49,3.1,87.11,42,4.7,2,No,81.81,HIGH
681449,Hunar Majumdar,Marketing,Content Strategist,66,67.54,92.27,3.5,89.75,52,4.1,7,No,82.53,HIGH
543581,Divyansh Soni,Marketing,SEO Specialist,86,67.42,82.93,4.8,82.24,54,4.0,11,No,83.2,HIGH
763808,Ela Bhatia,Marketing,SEO Specialist,97,66.75,89.69,4.3,76.99,48,3.5,22,No,78.91,HIGH
233411,Tarini Khatri,HR,Recruitment Specialist,87,86.83,84.47,3.7,76.4,49,4.3,6,Yes,80.5,HIGH
248169,Amira Sur,IT,Cybersecurity Specialist,50,90.86,86.69,3.8,86.12,45,4.3,30,No,84.66,HIGH
651219,Dharmajan Choudhury,IT,Software Engineer,70,78.2,99.3,3.5,80.25,39,4.6,5,No,84.16,HIGH
979897,Fateh Tella,Marketing,SEO Specialist,69,63.25,75.63,4.1,88.96,52,3.9,14,No,80.14,HIGH
340413,Rhea Sahni,IT,Software Engineer,78,70.07,82.01,4.3,84.46,46,3.4,7,No,79.55,HIGH
372813,Aradhya Sodhi,HR,Recruitment Specialist,98,73.11,82.69,3.2,96.82,43,4.3,10,Yes,82.9,HIGH
547222,Shlok Luthra,Finance,Financial Analyst,95,87.99,84.89,3.2,78.29,49,4.6,0,Yes,80.46,HIGH
703791,Uthkarsh Ganesan,Finance,Auditor,98,66.91,78.99,4.8,83.75,52,3.3,4,No,80.01,HIGH
